path,module_type,cve,rank,disclosure_date
metasploit-framework/modules/auxiliary/dos/apple_ios/webkit_backdrop_filter_blur.rb,auxiliary,,,2018-09-15
metasploit-framework/modules/auxiliary/dos/cisco/ios_http_percentpercent.rb,auxiliary,CVE-2000-0380,,2000-04-26
metasploit-framework/modules/auxiliary/dos/cisco/ios_telnet_rocem.rb,auxiliary,CVE-2017-3881,,2017-03-17
metasploit-framework/modules/auxiliary/dos/dhcp/isc_dhcpd_clientid.rb,auxiliary,CVE-2010-2156,,
metasploit-framework/modules/auxiliary/dos/dns/bind_tkey.rb,auxiliary,CVE-2015-5477,,2015-07-28
metasploit-framework/modules/auxiliary/dos/dns/bind_tsig.rb,auxiliary,CVE-2016-2776,,2016-09-27
metasploit-framework/modules/auxiliary/dos/dns/bind_tsig_badtime.rb,auxiliary,CVE-2020-8617,,2020-05-19
metasploit-framework/modules/auxiliary/dos/freebsd/nfsd/nfsd_mount.rb,auxiliary,CVE-2006-0900,,
metasploit-framework/modules/auxiliary/dos/ftp/vsftpd_232.rb,auxiliary,CVE-2011-0762,,2011-02-03
metasploit-framework/modules/auxiliary/dos/hp/data_protector_rds.rb,auxiliary,CVE-2011-0514,,2011-01-08
metasploit-framework/modules/auxiliary/dos/http/3com_superstack_switch.rb,auxiliary,CVE-2004-2691,,2004-06-24
metasploit-framework/modules/auxiliary/dos/http/apache_commons_fileupload_dos.rb,auxiliary,CVE-2014-0050,,2014-02-06
metasploit-framework/modules/auxiliary/dos/http/apache_mod_isapi.rb,auxiliary,CVE-2010-0425,,2010-03-05
metasploit-framework/modules/auxiliary/dos/http/apache_range_dos.rb,auxiliary,CVE-2011-3192,,2011-08-19
metasploit-framework/modules/auxiliary/dos/http/apache_tomcat_transfer_encoding.rb,auxiliary,CVE-2010-2227,,2010-07-09
metasploit-framework/modules/auxiliary/dos/http/brother_debut_dos.rb,auxiliary,CVE-2017-16249,,2017-11-02
metasploit-framework/modules/auxiliary/dos/http/cable_haunt_websocket_dos.rb,auxiliary,CVE-2019-19494,,2020-01-07
metasploit-framework/modules/auxiliary/dos/http/canon_wireless_printer.rb,auxiliary,CVE-2013-4615,,2013-06-18
metasploit-framework/modules/auxiliary/dos/http/dell_openmanage_post.rb,auxiliary,CVE-2004-0331,,2004-02-26
metasploit-framework/modules/auxiliary/dos/http/f5_bigip_apm_max_sessions.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/dos/http/flexense_http_server_dos.rb,auxiliary,CVE-2018-8065,,2018-03-09
metasploit-framework/modules/auxiliary/dos/http/gzip_bomb_dos.rb,auxiliary,,,2004-01-01
metasploit-framework/modules/auxiliary/dos/http/hashcollision_dos.rb,auxiliary,CVE-2011-5034; CVE-2011-5035; CVE-2011-4885; CVE-2011-4858,,2011-12-28
metasploit-framework/modules/auxiliary/dos/http/ibm_lotus_notes.rb,auxiliary,CVE-2017-1129,,2017-08-31
metasploit-framework/modules/auxiliary/dos/http/ibm_lotus_notes2.rb,auxiliary,CVE-2017-1130,,2017-08-31
metasploit-framework/modules/auxiliary/dos/http/marked_redos.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/dos/http/metasploit_httphandler_dos.rb,auxiliary,CVE-2019-5645,,2019-09-04
metasploit-framework/modules/auxiliary/dos/http/monkey_headers.rb,auxiliary,CVE-2013-3843,,2013-05-30
metasploit-framework/modules/auxiliary/dos/http/ms15_034_ulonglongadd.rb,auxiliary,CVE-2015-1635,,
metasploit-framework/modules/auxiliary/dos/http/nodejs_pipelining.rb,auxiliary,CVE-2013-4450,,2013-10-18
metasploit-framework/modules/auxiliary/dos/http/novell_file_reporter_heap_bof.rb,auxiliary,CVE-2012-4956,,2012-11-16
metasploit-framework/modules/auxiliary/dos/http/rails_action_view.rb,auxiliary,CVE-2013-6414,,2013-12-04
metasploit-framework/modules/auxiliary/dos/http/rails_json_float_dos.rb,auxiliary,CVE-2013-4164,,2013-11-22
metasploit-framework/modules/auxiliary/dos/http/sonicwall_ssl_format.rb,auxiliary,,,2009-05-29
metasploit-framework/modules/auxiliary/dos/http/squid_range_dos.rb,auxiliary,CVE-2021-31806; CVE-2021-31807,,2021-05-27
metasploit-framework/modules/auxiliary/dos/http/tautulli_shutdown_exec.rb,auxiliary,CVE-2019-19833,,
metasploit-framework/modules/auxiliary/dos/http/ua_parser_js_redos.rb,auxiliary,CVE-2017-16086,,
metasploit-framework/modules/auxiliary/dos/http/webkitplus.rb,auxiliary,CVE-2018-11646,,2018-06-03
metasploit-framework/modules/auxiliary/dos/http/webrick_regex.rb,auxiliary,CVE-2008-3656,,2008-08-08
metasploit-framework/modules/auxiliary/dos/http/wordpress_directory_traversal_dos.rb,auxiliary,CVE-2016-6897,,
metasploit-framework/modules/auxiliary/dos/http/wordpress_long_password_dos.rb,auxiliary,CVE-2014-9016,,2014-11-20
metasploit-framework/modules/auxiliary/dos/http/wordpress_xmlrpc_dos.rb,auxiliary,CVE-2014-5266,,2014-08-06
metasploit-framework/modules/auxiliary/dos/http/ws_dos.rb,auxiliary,CVE-2016-10542,,
metasploit-framework/modules/auxiliary/dos/mdns/avahi_portzero.rb,auxiliary,CVE-2008-5081,,Nov 14 2008
metasploit-framework/modules/auxiliary/dos/mirageos/qubes_mirage_firewall_dos.rb,auxiliary,CVE-2022-46770,,2022-12-04
metasploit-framework/modules/auxiliary/dos/misc/dopewars.rb,auxiliary,CVE-2009-3591,,2009-10-05
metasploit-framework/modules/auxiliary/dos/misc/ibm_sametime_webplayer_dos.rb,auxiliary,CVE-2013-3986,,2013-11-07
metasploit-framework/modules/auxiliary/dos/misc/ibm_tsm_dos.rb,auxiliary,CVE-2015-1930,,2015-12-15
metasploit-framework/modules/auxiliary/dos/misc/memcached.rb,auxiliary,CVE-2011-4971,,
metasploit-framework/modules/auxiliary/dos/ntp/ntpd_reserved_dos.rb,auxiliary,CVE-2009-3563,,2009-10-04
metasploit-framework/modules/auxiliary/dos/pptp/ms02_063_pptp_dos.rb,auxiliary,CVE-2002-1214,,2002-09-26
metasploit-framework/modules/auxiliary/dos/rpc/rpcbomb.rb,auxiliary,CVE-2017-8779,,
metasploit-framework/modules/auxiliary/dos/samba/lsa_addprivs_heap.rb,auxiliary,CVE-2007-2446,,
metasploit-framework/modules/auxiliary/dos/samba/lsa_transnames_heap.rb,auxiliary,CVE-2007-2446,,
metasploit-framework/modules/auxiliary/dos/samba/read_nttrans_ea_list.rb,auxiliary,CVE-2013-4124,,
metasploit-framework/modules/auxiliary/dos/sap/sap_soap_rfc_eps_delete_file.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/dos/scada/allen_bradley_pccc.rb,auxiliary,CVE-2017-7924,,
metasploit-framework/modules/auxiliary/dos/scada/beckhoff_twincat.rb,auxiliary,CVE-2011-3486,,2011-09-13
metasploit-framework/modules/auxiliary/dos/scada/d20_tftp_overflow.rb,auxiliary,,,2012-01-19
metasploit-framework/modules/auxiliary/dos/scada/igss9_dataserver.rb,auxiliary,CVE-2011-4050,,2011-12-20
metasploit-framework/modules/auxiliary/dos/scada/siemens_siprotec4.rb,auxiliary,CVE-2015-5374,,
metasploit-framework/modules/auxiliary/dos/scada/yokogawa_logsvr.rb,auxiliary,CVE-2014-0781,,2014-03-10
metasploit-framework/modules/auxiliary/dos/smb/smb_loris.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/dos/smtp/sendmail_prescan.rb,auxiliary,CVE-2003-0694,,2003-09-17
metasploit-framework/modules/auxiliary/dos/solaris/lpd/cascade_delete.rb,auxiliary,CVE-2005-4797,,
metasploit-framework/modules/auxiliary/dos/ssl/dtls_changecipherspec.rb,auxiliary,CVE-2009-1386,,2000-04-26
metasploit-framework/modules/auxiliary/dos/ssl/dtls_fragment_overflow.rb,auxiliary,CVE-2014-0195,,2014-06-05
metasploit-framework/modules/auxiliary/dos/ssl/openssl_aesni.rb,auxiliary,CVE-2012-2686,,2013-02-05
metasploit-framework/modules/auxiliary/dos/syslog/rsyslog_long_tag.rb,auxiliary,CVE-2011-3200,,Sep 01 2011
metasploit-framework/modules/auxiliary/dos/tcp/junos_tcp_opt.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/dos/tcp/synflood.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/dos/upnp/miniupnpd_dos.rb,auxiliary,CVE-2013-0229,,2013-03-27
metasploit-framework/modules/auxiliary/dos/windows/appian/appian_bpm.rb,auxiliary,CVE-2007-6509,,2007-12-17
metasploit-framework/modules/auxiliary/dos/windows/browser/ms09_065_eot_integer.rb,auxiliary,CVE-2009-2514,,2009-11-10
metasploit-framework/modules/auxiliary/dos/windows/ftp/filezilla_admin_user.rb,auxiliary,CVE-2005-3589,,2005-11-07
metasploit-framework/modules/auxiliary/dos/windows/ftp/filezilla_server_port.rb,auxiliary,CVE-2006-6565,,2006-12-11
metasploit-framework/modules/auxiliary/dos/windows/ftp/guildftp_cwdlist.rb,auxiliary,CVE-2008-4572,,2008-10-12
metasploit-framework/modules/auxiliary/dos/windows/ftp/iis75_ftpd_iac_bof.rb,auxiliary,CVE-2010-3972,,2010-12-21
metasploit-framework/modules/auxiliary/dos/windows/ftp/iis_list_exhaustion.rb,auxiliary,CVE-2009-2521,,2009-09-03
metasploit-framework/modules/auxiliary/dos/windows/ftp/solarftp_user.rb,auxiliary,CVE-2011-10029,,2011-02-22
metasploit-framework/modules/auxiliary/dos/windows/ftp/titan626_site.rb,auxiliary,CVE-2008-6082,,2008-10-14
metasploit-framework/modules/auxiliary/dos/windows/ftp/vicftps50_list.rb,auxiliary,CVE-2008-2031; CVE-2008-6829,,2008-10-24
metasploit-framework/modules/auxiliary/dos/windows/ftp/winftp230_nlst.rb,auxiliary,CVE-2008-5666,,2008-09-26
metasploit-framework/modules/auxiliary/dos/windows/ftp/xmeasy560_nlst.rb,auxiliary,CVE-2008-5626,,2008-10-13
metasploit-framework/modules/auxiliary/dos/windows/ftp/xmeasy570_nlst.rb,auxiliary,CVE-2008-5626,,2009-03-27
metasploit-framework/modules/auxiliary/dos/windows/games/kaillera.rb,auxiliary,CVE-2011-10020,,2011-07-02
metasploit-framework/modules/auxiliary/dos/windows/http/http_sys_accept_encoding_dos_cve_2021_31166.rb,auxiliary,CVE-2021-31166,,2021-05-11
metasploit-framework/modules/auxiliary/dos/windows/http/ms10_065_ii6_asp_dos.rb,auxiliary,CVE-2010-1899,,2010-09-14
metasploit-framework/modules/auxiliary/dos/windows/http/pi3web_isapi.rb,auxiliary,CVE-2008-6938,,2008-11-13
metasploit-framework/modules/auxiliary/dos/windows/llmnr/ms11_030_dnsapi.rb,auxiliary,CVE-2011-0657,,Apr 12 2011
metasploit-framework/modules/auxiliary/dos/windows/nat/nat_helper.rb,auxiliary,CVE-2006-5614,,2006-10-26
metasploit-framework/modules/auxiliary/dos/windows/rdp/ms12_020_maxchannelids.rb,auxiliary,CVE-2012-0002,,2012-03-16
metasploit-framework/modules/auxiliary/dos/windows/smb/ms05_047_pnp.rb,auxiliary,CVE-2005-2120,,
metasploit-framework/modules/auxiliary/dos/windows/smb/ms06_035_mailslot.rb,auxiliary,CVE-2006-3942,,2006-07-11
metasploit-framework/modules/auxiliary/dos/windows/smb/ms06_063_trans.rb,auxiliary,CVE-2006-3942,,
metasploit-framework/modules/auxiliary/dos/windows/smb/ms09_001_write.rb,auxiliary,CVE-2008-4114,,
metasploit-framework/modules/auxiliary/dos/windows/smb/ms09_050_smb2_negotiate_pidhigh.rb,auxiliary,CVE-2009-3103,,
metasploit-framework/modules/auxiliary/dos/windows/smb/ms09_050_smb2_session_logoff.rb,auxiliary,CVE-2009-3103,,
metasploit-framework/modules/auxiliary/dos/windows/smb/ms10_006_negotiate_response_loop.rb,auxiliary,CVE-2010-0017,,
metasploit-framework/modules/auxiliary/dos/windows/smb/ms10_054_queryfs_pool_overflow.rb,auxiliary,CVE-2010-2550,,
metasploit-framework/modules/auxiliary/dos/windows/smb/ms11_019_electbowser.rb,auxiliary,CVE-2011-0654,,
metasploit-framework/modules/auxiliary/dos/windows/smb/rras_vls_null_deref.rb,auxiliary,,,2006-06-14
metasploit-framework/modules/auxiliary/dos/windows/smb/vista_negotiate_stop.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/dos/windows/smtp/ms06_019_exchange.rb,auxiliary,CVE-2006-0027,,2004-11-12
metasploit-framework/modules/auxiliary/dos/windows/ssh/sysax_sshd_kexchange.rb,auxiliary,CVE-2013-10065,,2013-03-17
metasploit-framework/modules/auxiliary/dos/windows/tftp/pt360_write.rb,auxiliary,CVE-2008-1311,,2008-10-29
metasploit-framework/modules/auxiliary/dos/windows/tftp/solarwinds.rb,auxiliary,CVE-2010-2115,,2010-05-21
metasploit-framework/modules/auxiliary/dos/wireshark/capwap.rb,auxiliary,CVE-2013-4074,,2014-04-28
metasploit-framework/modules/auxiliary/dos/wireshark/chunked.rb,auxiliary,CVE-2007-3389,,2007-02-22
metasploit-framework/modules/auxiliary/dos/wireshark/cldap.rb,auxiliary,CVE-2011-1140,,2011-03-01
metasploit-framework/modules/auxiliary/dos/wireshark/ldap.rb,auxiliary,CVE-2008-1562,,Mar 28 2008
metasploit-framework/modules/auxiliary/example.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fileformat/badpdf.rb,auxiliary,CVE-2018-4993,,
metasploit-framework/modules/auxiliary/fileformat/datablock_padding_lnk.rb,auxiliary,,,2025-07-19
metasploit-framework/modules/auxiliary/fileformat/environment_variable_datablock_leak.rb,auxiliary,,,2025-05-06
metasploit-framework/modules/auxiliary/fileformat/icon_environment_datablock_leak.rb,auxiliary,,,2025-05-16
metasploit-framework/modules/auxiliary/fileformat/maldoc_in_pdf_polyglot.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fileformat/multidrop.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fileformat/odt_badodt.rb,auxiliary,CVE-2018-10583,,May 01 2018
metasploit-framework/modules/auxiliary/fileformat/specialfolder_leak.rb,auxiliary,,,2025-05-10
metasploit-framework/modules/auxiliary/fileformat/word_unc_injector.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/dns/dns_fuzzer.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/ftp/client_ftp.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/ftp/ftp_pre_post.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/http/http_form_field.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/http/http_get_uri_long.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/http/http_get_uri_strings.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/ntp/ntp_protocol_fuzzer.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/smb/smb2_negotiate_corrupt.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/smb/smb_create_pipe.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/smb/smb_create_pipe_corrupt.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/smb/smb_negotiate_corrupt.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/smb/smb_ntlm1_login_corrupt.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/smb/smb_tree_connect.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/smb/smb_tree_connect_corrupt.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/smtp/smtp_fuzzer.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/ssh/ssh_kexinit_corrupt.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/ssh/ssh_version_15.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/ssh/ssh_version_2.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/ssh/ssh_version_corrupt.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/tds/tds_login_corrupt.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/fuzzers/tds/tds_login_username.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/acronis_cyber_protect_machine_info_disclosure.rb,auxiliary,CVE-2022-30995; CVE-2022-3405,,
metasploit-framework/modules/auxiliary/gather/adobe_coldfusion_fileread_cve_2023_26360.rb,auxiliary,CVE-2023-26360,,
metasploit-framework/modules/auxiliary/gather/advantech_webaccess_creds.rb,auxiliary,CVE-2016-5810,,2017-01-21
metasploit-framework/modules/auxiliary/gather/alienvault_iso27001_sqli.rb,auxiliary,CVE-2013-5967,,2014-03-30
metasploit-framework/modules/auxiliary/gather/alienvault_newpolicyform_sqli.rb,auxiliary,CVE-2014-5383,,2014-05-09
metasploit-framework/modules/auxiliary/gather/android_browser_file_theft.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/android_browser_new_tab_cookie_theft.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/android_htmlfileprovider.rb,auxiliary,CVE-2010-4804,,
metasploit-framework/modules/auxiliary/gather/android_object_tag_webview_uxss.rb,auxiliary,CVE-2014-6041,,2014-10-04
metasploit-framework/modules/auxiliary/gather/android_stock_browser_uxss.rb,auxiliary,CVE-2014-6041,,
metasploit-framework/modules/auxiliary/gather/apache_rave_creds.rb,auxiliary,CVE-2013-1814,,
metasploit-framework/modules/auxiliary/gather/apache_superset_cookie_sig_priv_esc.rb,auxiliary,CVE-2023-27524,,2023-04-25
metasploit-framework/modules/auxiliary/gather/apple_safari_ftp_url_cookie_theft.rb,auxiliary,CVE-2015-1126,,2015-04-08
metasploit-framework/modules/auxiliary/gather/apple_safari_webarchive_uxss.rb,auxiliary,,,2013-02-22
metasploit-framework/modules/auxiliary/gather/argus_dvr_4_lfi_cve_2018_15745.rb,auxiliary,CVE-2018-15745,,
metasploit-framework/modules/auxiliary/gather/asrep.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/asterisk_creds.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/avtech744_dvr_accounts.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/billquick_txtid_sqli.rb,auxiliary,CVE-2021-42258,,2021-10-22
metasploit-framework/modules/auxiliary/gather/browser_info.rb,auxiliary,,,2016-03-22
metasploit-framework/modules/auxiliary/gather/browser_lanipleak.rb,auxiliary,CVE-2018-6849,,2013-09-05
metasploit-framework/modules/auxiliary/gather/c2s_dvr_password_disclosure.rb,auxiliary,,,Aug 19 2016
metasploit-framework/modules/auxiliary/gather/censys_search.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/cerberus_helpdesk_hash_disclosure.rb,auxiliary,,,Mar 7 2016
metasploit-framework/modules/auxiliary/gather/checkpoint_gateway_fileread_cve_2024_24919.rb,auxiliary,CVE-2024-24919,,
metasploit-framework/modules/auxiliary/gather/checkpoint_hostname.rb,auxiliary,,,2011-12-14
metasploit-framework/modules/auxiliary/gather/chrome_debugger.rb,auxiliary,,,2019-09-24
metasploit-framework/modules/auxiliary/gather/cisco_pvc2300_download_config.rb,auxiliary,,,2013-07-12
metasploit-framework/modules/auxiliary/gather/cisco_rv320_config.rb,auxiliary,CVE-2019-1653,,2019-01-24
metasploit-framework/modules/auxiliary/gather/citrix_published_applications.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/citrix_published_bruteforce.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/cloud_lookup.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/coldfusion_pms_servlet_file_read.rb,auxiliary,CVE-2024-20767,,2024-03-12
metasploit-framework/modules/auxiliary/gather/coldfusion_pwd_props.rb,auxiliary,CVE-2013-3336,,2013-05-07
metasploit-framework/modules/auxiliary/gather/corpwatch_lookup_id.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/corpwatch_lookup_name.rb,auxiliary,,,
metasploit-framework/modules/auxiliary/gather/crushftp_authbypass_cve_2025_2825.rb,auxiliary,CVE-2025-2825,,
metasploit-framework/modules/auxiliary/gather/crushftp_fileread_cve_2024_4040.rb,auxiliary,CVE-2024-4040,,
metasploit-framework/modules/auxiliary/gather/cve_2021_27850_apache_tapestry_hmac_key.rb,auxiliary,CVE-2021-27850,,2021-04-15
metasploit-framework/modules/auxiliary/gather/d20pass.rb,auxiliary,CVE-2012-6663,,2012-01-19
metasploit-framework/modules/auxiliary/gather/darkcomet_filedownloader.rb,auxiliary,,,2012-10-08
metasploit-framework/modules/auxiliary/gather/dolibarr_creds_sqli.rb,auxiliary,CVE-2018-10094,,2018-05-30
metasploit-framework/modules/auxiliary/gather/doliwamp_traversal_creds.rb,auxiliary,,,2014-01-12
metasploit-framework/modules/auxiliary/gather/drupal_openid_xxe.rb,auxiliary,CVE-2012-4554,,2012-10-17
